"","trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_name","stop_desc","stop_lat","stop_lon","stop_url","wheelchair_boarding","route_id","service_id","trip_headsign","trip_short_name","direction_id","shape_id"
"6085","GO404_19_1730",18:22:00,18:22:00,58,2,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1730,0,84
"6086","GO404_19_1730",18:27:00,18:27:00,59,3,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1730,0,84
"6087","GO404_19_1730",18:34:00,18:34:00,60,4,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1730,0,84
"6088","GO404_19_1732",17:46:00,17:46:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1732,0,84
"6089","GO404_19_1732",17:58:00,17:58:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,10,"GO404_19_65","Huntington",1732,0,84
"6090","GO404_19_1732",18:08:00,18:10:00,15,2,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1732,0,84
"6091","GO404_19_1732",18:31:00,18:31:00,56,3,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1732,0,84
"6092","GO404_19_1732",18:38:00,18:38:00,58,4,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1732,0,84
"6093","GO404_19_1732",18:43:00,18:43:00,59,5,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1732,0,84
"6094","GO404_19_1732",18:51:00,18:51:00,60,6,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1732,0,84
"6095","GO404_19_1734",18:08:00,18:08:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1734,0,84
"6096","GO404_19_1734",18:19:00,18:19:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,10,"GO404_19_65","Huntington",1734,0,84
"6097","GO404_19_1734",18:28:00,18:30:00,15,2,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1734,0,84
"6098","GO404_19_1734",18:42:00,18:42:00,40,3,"New Hyde Park","New Hyde Park Road and 2nd Avenue, just South of Jericho Turnpike (Route 25).",40.73075,-73.68096,"http://lirr42.mta.info/stationInfo.php?id=40",1,10,"GO404_19_65","Huntington",1734,0,84
"6099","GO404_19_1734",18:44:00,18:44:00,41,4,"Merillon Avenue","Nassau Boulevard and Merillon Avenue, just South of Jericho Turnpike (Route 25).",40.73516,-73.66252,"http://lirr42.mta.info/stationInfo.php?id=41",1,10,"GO404_19_65","Huntington",1734,0,84
"6100","GO404_19_1734",18:47:00,18:47:00,42,5,"Mineola","Front Street and Mineola Boulevard, one block north of Old Country Road.",40.74034,-73.64086,"http://lirr42.mta.info/stationInfo.php?id=42",1,10,"GO404_19_65","Huntington",1734,0,84
"6101","GO404_19_1734",18:50:00,18:50:00,54,6,"Carle Place","Cherry Lane and Atlantic Avenue, 1/4 mile North of Old Country Road.",40.7492,-73.60365,"http://lirr42.mta.info/stationInfo.php?id=54",1,10,"GO404_19_65","Huntington",1734,0,84
"6102","GO404_19_1734",18:53:00,18:53:00,55,7,"Westbury","Union and Post Avenues, 1/4 mile North of Old Country Road.",40.75345,-73.58586,"http://lirr42.mta.info/stationInfo.php?id=55",1,10,"GO404_19_65","Huntington",1734,0,84
"6103","GO404_19_1734",18:59:00,18:59:00,56,8,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1734,0,84
"6104","GO404_19_1734",19:06:00,19:06:00,58,9,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1734,0,84
"6105","GO404_19_1734",19:11:00,19:11:00,59,10,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1734,0,84
"6106","GO404_19_1734",19:18:00,19:18:00,60,11,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1734,0,84
"6107","GO404_19_1736",18:30:00,18:30:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1736,0,84
"6108","GO404_19_1736",18:50:00,18:51:00,15,1,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1736,0,84
"6109","GO404_19_1736",19:13:00,19:13:00,56,2,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1736,0,84
"6110","GO404_19_1736",19:20:00,19:20:00,58,3,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1736,0,84
"6111","GO404_19_1736",19:25:00,19:25:00,59,4,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1736,0,84
"6112","GO404_19_1736",19:32:00,19:32:00,60,5,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1736,0,84
"6113","GO404_19_1738",18:56:00,18:56:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1738,0,84
"6114","GO404_19_1738",19:07:00,19:07:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,10,"GO404_19_65","Huntington",1738,0,84
"6115","GO404_19_1738",19:17:00,19:19:00,15,2,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1738,0,84
"6116","GO404_19_1738",19:29:00,19:29:00,40,3,"New Hyde Park","New Hyde Park Road and 2nd Avenue, just South of Jericho Turnpike (Route 25).",40.73075,-73.68096,"http://lirr42.mta.info/stationInfo.php?id=40",1,10,"GO404_19_65","Huntington",1738,0,84
"6117","GO404_19_1738",19:31:00,19:31:00,41,4,"Merillon Avenue","Nassau Boulevard and Merillon Avenue, just South of Jericho Turnpike (Route 25).",40.73516,-73.66252,"http://lirr42.mta.info/stationInfo.php?id=41",1,10,"GO404_19_65","Huntington",1738,0,84
"6118","GO404_19_1738",19:34:00,19:34:00,42,5,"Mineola","Front Street and Mineola Boulevard, one block north of Old Country Road.",40.74034,-73.64086,"http://lirr42.mta.info/stationInfo.php?id=42",1,10,"GO404_19_65","Huntington",1738,0,84
"6119","GO404_19_1738",19:37:00,19:37:00,54,6,"Carle Place","Cherry Lane and Atlantic Avenue, 1/4 mile North of Old Country Road.",40.7492,-73.60365,"http://lirr42.mta.info/stationInfo.php?id=54",1,10,"GO404_19_65","Huntington",1738,0,84
"6120","GO404_19_1738",19:40:00,19:40:00,55,7,"Westbury","Union and Post Avenues, 1/4 mile North of Old Country Road.",40.75345,-73.58586,"http://lirr42.mta.info/stationInfo.php?id=55",1,10,"GO404_19_65","Huntington",1738,0,84
"6121","GO404_19_1738",19:45:00,19:45:00,56,8,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1738,0,84
"6122","GO404_19_1738",19:52:00,19:52:00,58,9,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1738,0,84
"6123","GO404_19_1738",19:57:00,19:57:00,59,10,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1738,0,84
"6124","GO404_19_1738",20:04:00,20:04:00,60,11,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1738,0,84
"6125","GO404_19_1740",19:22:00,19:22:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1740,0,84
"6126","GO404_19_1740",19:33:00,19:33:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,10,"GO404_19_65","Huntington",1740,0,84
"6127","GO404_19_1740",19:42:00,19:44:00,15,2,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1740,0,84
"6128","GO404_19_1740",19:54:00,19:54:00,40,3,"New Hyde Park","New Hyde Park Road and 2nd Avenue, just South of Jericho Turnpike (Route 25).",40.73075,-73.68096,"http://lirr42.mta.info/stationInfo.php?id=40",1,10,"GO404_19_65","Huntington",1740,0,84
"6129","GO404_19_1740",19:58:00,19:58:00,42,4,"Mineola","Front Street and Mineola Boulevard, one block north of Old Country Road.",40.74034,-73.64086,"http://lirr42.mta.info/stationInfo.php?id=42",1,10,"GO404_19_65","Huntington",1740,0,84
"6130","GO404_19_1740",20:03:00,20:03:00,55,5,"Westbury","Union and Post Avenues, 1/4 mile North of Old Country Road.",40.75345,-73.58586,"http://lirr42.mta.info/stationInfo.php?id=55",1,10,"GO404_19_65","Huntington",1740,0,84
"6131","GO404_19_1740",20:08:00,20:08:00,56,6,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1740,0,84
"6132","GO404_19_1740",20:15:00,20:15:00,58,7,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1740,0,84
"6133","GO404_19_1740",20:20:00,20:20:00,59,8,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1740,0,84
"6134","GO404_19_1740",20:26:00,20:26:00,60,9,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1740,0,84
"6135","GO404_19_1742",19:54:00,19:54:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1742,0,84
"6136","GO404_19_1742",20:06:00,20:06:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,10,"GO404_19_65","Huntington",1742,0,84
"6137","GO404_19_1742",20:15:00,20:17:00,15,2,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1742,0,84
"6138","GO404_19_1742",20:28:00,20:28:00,40,3,"New Hyde Park","New Hyde Park Road and 2nd Avenue, just South of Jericho Turnpike (Route 25).",40.73075,-73.68096,"http://lirr42.mta.info/stationInfo.php?id=40",1,10,"GO404_19_65","Huntington",1742,0,84
"6139","GO404_19_1742",20:30:00,20:30:00,41,4,"Merillon Avenue","Nassau Boulevard and Merillon Avenue, just South of Jericho Turnpike (Route 25).",40.73516,-73.66252,"http://lirr42.mta.info/stationInfo.php?id=41",1,10,"GO404_19_65","Huntington",1742,0,84
"6140","GO404_19_1742",20:33:00,20:33:00,42,5,"Mineola","Front Street and Mineola Boulevard, one block north of Old Country Road.",40.74034,-73.64086,"http://lirr42.mta.info/stationInfo.php?id=42",1,10,"GO404_19_65","Huntington",1742,0,84
"6141","GO404_19_1742",20:36:00,20:36:00,54,6,"Carle Place","Cherry Lane and Atlantic Avenue, 1/4 mile North of Old Country Road.",40.7492,-73.60365,"http://lirr42.mta.info/stationInfo.php?id=54",1,10,"GO404_19_65","Huntington",1742,0,84
"6142","GO404_19_1742",20:39:00,20:39:00,55,7,"Westbury","Union and Post Avenues, 1/4 mile North of Old Country Road.",40.75345,-73.58586,"http://lirr42.mta.info/stationInfo.php?id=55",1,10,"GO404_19_65","Huntington",1742,0,84
"6143","GO404_19_1742",20:44:00,20:44:00,56,8,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1742,0,84
"6144","GO404_19_1742",20:51:00,20:51:00,58,9,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1742,0,84
"6145","GO404_19_1742",20:56:00,20:56:00,59,10,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1742,0,84
"6146","GO404_19_1742",21:02:00,21:02:00,60,11,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1742,0,84
"6147","GO404_19_1744",20:42:00,20:42:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1744,0,84
"6148","GO404_19_1744",21:01:00,21:03:00,15,1,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1744,0,84
"6149","GO404_19_1744",21:13:00,21:13:00,40,2,"New Hyde Park","New Hyde Park Road and 2nd Avenue, just South of Jericho Turnpike (Route 25).",40.73075,-73.68096,"http://lirr42.mta.info/stationInfo.php?id=40",1,10,"GO404_19_65","Huntington",1744,0,84
"6150","GO404_19_1744",21:15:00,21:15:00,41,3,"Merillon Avenue","Nassau Boulevard and Merillon Avenue, just South of Jericho Turnpike (Route 25).",40.73516,-73.66252,"http://lirr42.mta.info/stationInfo.php?id=41",1,10,"GO404_19_65","Huntington",1744,0,84
"6151","GO404_19_1744",21:18:00,21:18:00,42,4,"Mineola","Front Street and Mineola Boulevard, one block north of Old Country Road.",40.74034,-73.64086,"http://lirr42.mta.info/stationInfo.php?id=42",1,10,"GO404_19_65","Huntington",1744,0,84
"6152","GO404_19_1744",21:21:00,21:21:00,54,5,"Carle Place","Cherry Lane and Atlantic Avenue, 1/4 mile North of Old Country Road.",40.7492,-73.60365,"http://lirr42.mta.info/stationInfo.php?id=54",1,10,"GO404_19_65","Huntington",1744,0,84
"6153","GO404_19_1744",21:23:00,21:23:00,55,6,"Westbury","Union and Post Avenues, 1/4 mile North of Old Country Road.",40.75345,-73.58586,"http://lirr42.mta.info/stationInfo.php?id=55",1,10,"GO404_19_65","Huntington",1744,0,84
"6154","GO404_19_1744",21:29:00,21:29:00,56,7,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1744,0,84
"6155","GO404_19_1744",21:36:00,21:36:00,58,8,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1744,0,84
"6156","GO404_19_1744",21:41:00,21:41:00,59,9,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1744,0,84
"6157","GO404_19_1744",21:47:00,21:47:00,60,10,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1744,0,84
"6158","GO404_19_1746",21:42:00,21:42:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1746,0,84
"6159","GO404_19_1746",21:54:00,21:54:00,9,1,"Woodside","61st Street and Roosevelt Avenue",40.74584,-73.90297,"http://lirr42.mta.info/stationInfo.php?id=9",1,10,"GO404_19_65","Huntington",1746,0,84
"6160","GO404_19_1746",22:03:00,22:05:00,15,2,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1746,0,84
"6161","GO404_19_1746",22:15:00,22:15:00,40,3,"New Hyde Park","New Hyde Park Road and 2nd Avenue, just South of Jericho Turnpike (Route 25).",40.73075,-73.68096,"http://lirr42.mta.info/stationInfo.php?id=40",1,10,"GO404_19_65","Huntington",1746,0,84
"6162","GO404_19_1746",22:17:00,22:17:00,41,4,"Merillon Avenue","Nassau Boulevard and Merillon Avenue, just South of Jericho Turnpike (Route 25).",40.73516,-73.66252,"http://lirr42.mta.info/stationInfo.php?id=41",1,10,"GO404_19_65","Huntington",1746,0,84
"6163","GO404_19_1746",22:19:00,22:19:00,42,5,"Mineola","Front Street and Mineola Boulevard, one block north of Old Country Road.",40.74034,-73.64086,"http://lirr42.mta.info/stationInfo.php?id=42",1,10,"GO404_19_65","Huntington",1746,0,84
"6164","GO404_19_1746",22:23:00,22:23:00,54,6,"Carle Place","Cherry Lane and Atlantic Avenue, 1/4 mile North of Old Country Road.",40.7492,-73.60365,"http://lirr42.mta.info/stationInfo.php?id=54",1,10,"GO404_19_65","Huntington",1746,0,84
"6165","GO404_19_1746",22:25:00,22:25:00,55,7,"Westbury","Union and Post Avenues, 1/4 mile North of Old Country Road.",40.75345,-73.58586,"http://lirr42.mta.info/stationInfo.php?id=55",1,10,"GO404_19_65","Huntington",1746,0,84
"6166","GO404_19_1746",22:30:00,22:30:00,56,8,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1746,0,84
"6167","GO404_19_1746",22:38:00,22:38:00,58,9,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1746,0,84
"6168","GO404_19_1746",22:43:00,22:43:00,59,10,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1746,0,84
"6169","GO404_19_1746",22:51:00,22:51:00,60,11,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1746,0,84
"6170","GO404_19_1750",22:29:00,22:29:00,8,0,"Penn Station","34th Street between 7th & 8th Avenues.",40.75058,-73.99358,"http://lirr42.mta.info/stationInfo.php?id=8",1,10,"GO404_19_65","Huntington",1750,0,84
"6171","GO404_19_1750",22:49:00,22:50:00,15,1,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,10,"GO404_19_65","Huntington",1750,0,84
"6172","GO404_19_1750",23:00:00,23:00:00,40,2,"New Hyde Park","New Hyde Park Road and 2nd Avenue, just South of Jericho Turnpike (Route 25).",40.73075,-73.68096,"http://lirr42.mta.info/stationInfo.php?id=40",1,10,"GO404_19_65","Huntington",1750,0,84
"6173","GO404_19_1750",23:02:00,23:02:00,41,3,"Merillon Avenue","Nassau Boulevard and Merillon Avenue, just South of Jericho Turnpike (Route 25).",40.73516,-73.66252,"http://lirr42.mta.info/stationInfo.php?id=41",1,10,"GO404_19_65","Huntington",1750,0,84
"6174","GO404_19_1750",23:06:00,23:06:00,42,4,"Mineola","Front Street and Mineola Boulevard, one block north of Old Country Road.",40.74034,-73.64086,"http://lirr42.mta.info/stationInfo.php?id=42",1,10,"GO404_19_65","Huntington",1750,0,84
"6175","GO404_19_1750",23:08:00,23:08:00,54,5,"Carle Place","Cherry Lane and Atlantic Avenue, 1/4 mile North of Old Country Road.",40.7492,-73.60365,"http://lirr42.mta.info/stationInfo.php?id=54",1,10,"GO404_19_65","Huntington",1750,0,84
"6176","GO404_19_1750",23:10:00,23:10:00,55,6,"Westbury","Union and Post Avenues, 1/4 mile North of Old Country Road.",40.75345,-73.58586,"http://lirr42.mta.info/stationInfo.php?id=55",1,10,"GO404_19_65","Huntington",1750,0,84
"6177","GO404_19_1750",23:17:00,23:17:00,56,7,"Hicksville","Newbridge Road (Route 106) and West Barclay Street.  One mile South of Exit 41 South off Long Island Expressway, or Exit 35 South off the Northern State Parkway.",40.76717,-73.52853,"http://lirr42.mta.info/stationInfo.php?id=56",1,10,"GO404_19_65","Huntington",1750,0,84
"6178","GO404_19_1750",23:24:00,23:24:00,58,8,"Syosset","Oyster Bay Road (also known as Jackson Avenue) and Underhill Boulevard, 1 mile North of Jericho Turnpike (Route 25)",40.82485,-73.50044,"http://lirr42.mta.info/stationInfo.php?id=58",1,10,"GO404_19_65","Huntington",1750,0,84
"6179","GO404_19_1750",23:29:00,23:29:00,59,9,"Cold Spring Harbor","West Pulaski Road and East Gate Drive, just South of Woodbury Road.",40.83563,-73.45108,"http://lirr42.mta.info/stationInfo.php?id=59",1,10,"GO404_19_65","Huntington",1750,0,84
"6180","GO404_19_1750",23:35:00,23:35:00,60,10,"Huntington","New York Avenue (Route 110) and Broadway, 2 miles North of Jericho Turnpike.",40.853,-73.40952,"http://lirr42.mta.info/stationInfo.php?id=60",1,10,"GO404_19_65","Huntington",1750,0,84
