"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_name","stop_desc","stop_lat","stop_lon","stop_url","wheelchair_boarding","route_id","service_id","trip_headsign","trip_short_name","direction_id","shape_id","hour_time"
"GO404_19_2827",09:15:00,09:15:00,87,7,"Valley Stream","Franklin Avenue and Sunrise Highway, just West of Rockaway Avenue.",40.66151,-73.70476,"http://lirr42.mta.info/stationInfo.php?id=87",1,7,"GO404_19_65","Atlantic Terminal",2827,1,159,9
"GO404_19_2827",09:25:00,09:30:00,15,8,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,7,"GO404_19_65","Atlantic Terminal",2827,1,159,9
"GO404_19_2827",09:38:00,09:38:00,14,9,"East New York","Atlantic Avenue and Williams",40.6758,-73.90281,"http://lirr42.mta.info/stationInfo.php?id=14",2,7,"GO404_19_65","Atlantic Terminal",2827,1,159,9
"GO404_19_2827",09:50:00,09:50:00,12,10,"Atlantic Terminal","Intersection of Atlantic and Flatbush Avenues and Hanson Place.",40.684901,-73.97768,"http://lirr42.mta.info/stationInfo.php?id=12",1,7,"GO404_19_65","Atlantic Terminal",2827,1,159,9
"GO404_19_2829",09:36:00,09:36:00,99,0,"Far Rockaway","Nameoke Street and Redfern Avenue, off Central Avenue.",40.60913,-73.75054,"http://lirr42.mta.info/stationInfo.php?id=99",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",09:40:00,09:40:00,98,1,"Inwood","Off Doughty Boulevard, 2 blocks West of Central Avenue.",40.61228,-73.74418,"http://lirr42.mta.info/stationInfo.php?id=98",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",09:42:00,09:42:00,97,2,"Lawrence","Lawrence Avenue and Bayview Avenue, 2 blocks West of Central Avenue.",40.61573,-73.7359,"http://lirr42.mta.info/stationInfo.php?id=97",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",09:44:00,09:44:00,96,3,"Cedarhurst","Cedarhurst Avenue and Chestnut Street, 2 blocks West of Broadway.",40.62217,-73.72618,"http://lirr42.mta.info/stationInfo.php?id=96",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",09:47:00,09:47:00,95,4,"Woodmere","Woodmere Boulevard and Cedar Lane, between Central Avenue and West Broadway.",40.63133,-73.71371,"http://lirr42.mta.info/stationInfo.php?id=95",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",09:49:00,09:49:00,94,5,"Hewlett","Franklin Avenue between Broadway and West Broadway.",40.63676,-73.70514,"http://lirr42.mta.info/stationInfo.php?id=94",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",09:52:00,09:52:00,93,6,"Gibson","The intersection of Gibson and Munro Boulevards, South of Sunrise Highway.",40.64924,-73.70183,"http://lirr42.mta.info/stationInfo.php?id=93",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",09:56:00,09:56:00,87,7,"Valley Stream","Franklin Avenue and Sunrise Highway, just West of Rockaway Avenue.",40.66151,-73.70476,"http://lirr42.mta.info/stationInfo.php?id=87",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",09:59:00,09:59:00,86,8,"Rosedale","Francis Lewis Boulevard and Sunrise Highway",40.66594,-73.73555,"http://lirr42.mta.info/stationInfo.php?id=86",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,9
"GO404_19_2829",10:01:00,10:01:00,85,9,"Laurelton","224th Street and 141st Roadjust East of Springfield Boulevard.",40.66847,-73.75175,"http://lirr42.mta.info/stationInfo.php?id=85",2,7,"GO404_19_65","Atlantic Terminal",2829,1,159,10
"GO404_19_2829",10:04:00,10:04:00,84,10,"Locust Manor","Farmers Boulevard and Bedell Street.",40.67513,-73.76504,"http://lirr42.mta.info/stationInfo.php?id=84",2,7,"GO404_19_65","Atlantic Terminal",2829,1,159,10
"GO404_19_2829",10:11:00,10:13:00,15,11,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,10
"GO404_19_2829",10:22:00,10:22:00,14,12,"East New York","Atlantic Avenue and Williams",40.6758,-73.90281,"http://lirr42.mta.info/stationInfo.php?id=14",2,7,"GO404_19_65","Atlantic Terminal",2829,1,159,10
"GO404_19_2829",10:27:00,10:27:00,13,13,"Nostrand Avenue","Nostrand Avenue and Atlantic Avenue.",40.67838,-73.94822,"http://lirr42.mta.info/stationInfo.php?id=13",2,7,"GO404_19_65","Atlantic Terminal",2829,1,159,10
"GO404_19_2829",10:33:00,10:33:00,12,14,"Atlantic Terminal","Intersection of Atlantic and Flatbush Avenues and Hanson Place.",40.684901,-73.97768,"http://lirr42.mta.info/stationInfo.php?id=12",1,7,"GO404_19_65","Atlantic Terminal",2829,1,159,10
"GO404_19_2831",10:36:00,10:36:00,99,0,"Far Rockaway","Nameoke Street and Redfern Avenue, off Central Avenue.",40.60913,-73.75054,"http://lirr42.mta.info/stationInfo.php?id=99",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",10:40:00,10:40:00,98,1,"Inwood","Off Doughty Boulevard, 2 blocks West of Central Avenue.",40.61228,-73.74418,"http://lirr42.mta.info/stationInfo.php?id=98",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",10:42:00,10:42:00,97,2,"Lawrence","Lawrence Avenue and Bayview Avenue, 2 blocks West of Central Avenue.",40.61573,-73.7359,"http://lirr42.mta.info/stationInfo.php?id=97",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",10:44:00,10:44:00,96,3,"Cedarhurst","Cedarhurst Avenue and Chestnut Street, 2 blocks West of Broadway.",40.62217,-73.72618,"http://lirr42.mta.info/stationInfo.php?id=96",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",10:47:00,10:47:00,95,4,"Woodmere","Woodmere Boulevard and Cedar Lane, between Central Avenue and West Broadway.",40.63133,-73.71371,"http://lirr42.mta.info/stationInfo.php?id=95",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",10:49:00,10:49:00,94,5,"Hewlett","Franklin Avenue between Broadway and West Broadway.",40.63676,-73.70514,"http://lirr42.mta.info/stationInfo.php?id=94",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",10:52:00,10:52:00,93,6,"Gibson","The intersection of Gibson and Munro Boulevards, South of Sunrise Highway.",40.64924,-73.70183,"http://lirr42.mta.info/stationInfo.php?id=93",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",10:56:00,10:56:00,87,7,"Valley Stream","Franklin Avenue and Sunrise Highway, just West of Rockaway Avenue.",40.66151,-73.70476,"http://lirr42.mta.info/stationInfo.php?id=87",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",10:59:00,10:59:00,86,8,"Rosedale","Francis Lewis Boulevard and Sunrise Highway",40.66594,-73.73555,"http://lirr42.mta.info/stationInfo.php?id=86",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,10
"GO404_19_2831",11:02:00,11:02:00,85,9,"Laurelton","224th Street and 141st Roadjust East of Springfield Boulevard.",40.66847,-73.75175,"http://lirr42.mta.info/stationInfo.php?id=85",2,7,"GO404_19_65","Atlantic Terminal",2831,1,159,11
"GO404_19_2831",11:04:00,11:04:00,84,10,"Locust Manor","Farmers Boulevard and Bedell Street.",40.67513,-73.76504,"http://lirr42.mta.info/stationInfo.php?id=84",2,7,"GO404_19_65","Atlantic Terminal",2831,1,159,11
"GO404_19_2831",11:11:00,11:13:00,15,11,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,11
"GO404_19_2831",11:22:00,11:22:00,14,12,"East New York","Atlantic Avenue and Williams",40.6758,-73.90281,"http://lirr42.mta.info/stationInfo.php?id=14",2,7,"GO404_19_65","Atlantic Terminal",2831,1,159,11
"GO404_19_2831",11:27:00,11:27:00,13,13,"Nostrand Avenue","Nostrand Avenue and Atlantic Avenue.",40.67838,-73.94822,"http://lirr42.mta.info/stationInfo.php?id=13",2,7,"GO404_19_65","Atlantic Terminal",2831,1,159,11
"GO404_19_2831",11:33:00,11:33:00,12,14,"Atlantic Terminal","Intersection of Atlantic and Flatbush Avenues and Hanson Place.",40.684901,-73.97768,"http://lirr42.mta.info/stationInfo.php?id=12",1,7,"GO404_19_65","Atlantic Terminal",2831,1,159,11
"GO404_19_2833",11:36:00,11:36:00,99,0,"Far Rockaway","Nameoke Street and Redfern Avenue, off Central Avenue.",40.60913,-73.75054,"http://lirr42.mta.info/stationInfo.php?id=99",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",11:40:00,11:40:00,98,1,"Inwood","Off Doughty Boulevard, 2 blocks West of Central Avenue.",40.61228,-73.74418,"http://lirr42.mta.info/stationInfo.php?id=98",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",11:42:00,11:42:00,97,2,"Lawrence","Lawrence Avenue and Bayview Avenue, 2 blocks West of Central Avenue.",40.61573,-73.7359,"http://lirr42.mta.info/stationInfo.php?id=97",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",11:44:00,11:44:00,96,3,"Cedarhurst","Cedarhurst Avenue and Chestnut Street, 2 blocks West of Broadway.",40.62217,-73.72618,"http://lirr42.mta.info/stationInfo.php?id=96",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",11:47:00,11:47:00,95,4,"Woodmere","Woodmere Boulevard and Cedar Lane, between Central Avenue and West Broadway.",40.63133,-73.71371,"http://lirr42.mta.info/stationInfo.php?id=95",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",11:49:00,11:49:00,94,5,"Hewlett","Franklin Avenue between Broadway and West Broadway.",40.63676,-73.70514,"http://lirr42.mta.info/stationInfo.php?id=94",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",11:52:00,11:52:00,93,6,"Gibson","The intersection of Gibson and Munro Boulevards, South of Sunrise Highway.",40.64924,-73.70183,"http://lirr42.mta.info/stationInfo.php?id=93",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",11:56:00,11:56:00,87,7,"Valley Stream","Franklin Avenue and Sunrise Highway, just West of Rockaway Avenue.",40.66151,-73.70476,"http://lirr42.mta.info/stationInfo.php?id=87",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",11:59:00,11:59:00,86,8,"Rosedale","Francis Lewis Boulevard and Sunrise Highway",40.66594,-73.73555,"http://lirr42.mta.info/stationInfo.php?id=86",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,11
"GO404_19_2833",12:02:00,12:02:00,85,9,"Laurelton","224th Street and 141st Roadjust East of Springfield Boulevard.",40.66847,-73.75175,"http://lirr42.mta.info/stationInfo.php?id=85",2,7,"GO404_19_65","Atlantic Terminal",2833,1,159,12
"GO404_19_2833",12:04:00,12:04:00,84,10,"Locust Manor","Farmers Boulevard and Bedell Street.",40.67513,-73.76504,"http://lirr42.mta.info/stationInfo.php?id=84",2,7,"GO404_19_65","Atlantic Terminal",2833,1,159,12
"GO404_19_2833",12:11:00,12:13:00,15,11,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,12
"GO404_19_2833",12:22:00,12:22:00,14,12,"East New York","Atlantic Avenue and Williams",40.6758,-73.90281,"http://lirr42.mta.info/stationInfo.php?id=14",2,7,"GO404_19_65","Atlantic Terminal",2833,1,159,12
"GO404_19_2833",12:27:00,12:27:00,13,13,"Nostrand Avenue","Nostrand Avenue and Atlantic Avenue.",40.67838,-73.94822,"http://lirr42.mta.info/stationInfo.php?id=13",2,7,"GO404_19_65","Atlantic Terminal",2833,1,159,12
"GO404_19_2833",12:33:00,12:33:00,12,14,"Atlantic Terminal","Intersection of Atlantic and Flatbush Avenues and Hanson Place.",40.684901,-73.97768,"http://lirr42.mta.info/stationInfo.php?id=12",1,7,"GO404_19_65","Atlantic Terminal",2833,1,159,12
"GO404_19_2850",12:35:00,12:35:00,12,0,"Atlantic Terminal","Intersection of Atlantic and Flatbush Avenues and Hanson Place.",40.684901,-73.97768,"http://lirr42.mta.info/stationInfo.php?id=12",1,7,"GO404_19_65","Far Rockaway",2850,0,158,12
"GO404_19_2850",12:42:00,12:42:00,13,1,"Nostrand Avenue","Nostrand Avenue and Atlantic Avenue.",40.67838,-73.94822,"http://lirr42.mta.info/stationInfo.php?id=13",2,7,"GO404_19_65","Far Rockaway",2850,0,158,12
"GO404_19_2850",12:47:00,12:47:00,14,2,"East New York","Atlantic Avenue and Williams",40.6758,-73.90281,"http://lirr42.mta.info/stationInfo.php?id=14",2,7,"GO404_19_65","Far Rockaway",2850,0,158,12
"GO404_19_2850",12:56:00,12:58:00,15,3,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,7,"GO404_19_65","Far Rockaway",2850,0,158,12
"GO404_19_2850",13:03:00,13:03:00,84,4,"Locust Manor","Farmers Boulevard and Bedell Street.",40.67513,-73.76504,"http://lirr42.mta.info/stationInfo.php?id=84",2,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:05:00,13:05:00,85,5,"Laurelton","224th Street and 141st Roadjust East of Springfield Boulevard.",40.66847,-73.75175,"http://lirr42.mta.info/stationInfo.php?id=85",2,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:08:00,13:08:00,86,6,"Rosedale","Francis Lewis Boulevard and Sunrise Highway",40.66594,-73.73555,"http://lirr42.mta.info/stationInfo.php?id=86",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:12:00,13:12:00,87,7,"Valley Stream","Franklin Avenue and Sunrise Highway, just West of Rockaway Avenue.",40.66151,-73.70476,"http://lirr42.mta.info/stationInfo.php?id=87",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:15:00,13:15:00,93,8,"Gibson","The intersection of Gibson and Munro Boulevards, South of Sunrise Highway.",40.64924,-73.70183,"http://lirr42.mta.info/stationInfo.php?id=93",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:18:00,13:18:00,94,9,"Hewlett","Franklin Avenue between Broadway and West Broadway.",40.63676,-73.70514,"http://lirr42.mta.info/stationInfo.php?id=94",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:20:00,13:20:00,95,10,"Woodmere","Woodmere Boulevard and Cedar Lane, between Central Avenue and West Broadway.",40.63133,-73.71371,"http://lirr42.mta.info/stationInfo.php?id=95",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:23:00,13:23:00,96,11,"Cedarhurst","Cedarhurst Avenue and Chestnut Street, 2 blocks West of Broadway.",40.62217,-73.72618,"http://lirr42.mta.info/stationInfo.php?id=96",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:25:00,13:25:00,97,12,"Lawrence","Lawrence Avenue and Bayview Avenue, 2 blocks West of Central Avenue.",40.61573,-73.7359,"http://lirr42.mta.info/stationInfo.php?id=97",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:28:00,13:28:00,98,13,"Inwood","Off Doughty Boulevard, 2 blocks West of Central Avenue.",40.61228,-73.74418,"http://lirr42.mta.info/stationInfo.php?id=98",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2850",13:32:00,13:32:00,99,14,"Far Rockaway","Nameoke Street and Redfern Avenue, off Central Avenue.",40.60913,-73.75054,"http://lirr42.mta.info/stationInfo.php?id=99",1,7,"GO404_19_65","Far Rockaway",2850,0,158,13
"GO404_19_2851",12:36:00,12:36:00,99,0,"Far Rockaway","Nameoke Street and Redfern Avenue, off Central Avenue.",40.60913,-73.75054,"http://lirr42.mta.info/stationInfo.php?id=99",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",12:40:00,12:40:00,98,1,"Inwood","Off Doughty Boulevard, 2 blocks West of Central Avenue.",40.61228,-73.74418,"http://lirr42.mta.info/stationInfo.php?id=98",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",12:42:00,12:42:00,97,2,"Lawrence","Lawrence Avenue and Bayview Avenue, 2 blocks West of Central Avenue.",40.61573,-73.7359,"http://lirr42.mta.info/stationInfo.php?id=97",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",12:44:00,12:44:00,96,3,"Cedarhurst","Cedarhurst Avenue and Chestnut Street, 2 blocks West of Broadway.",40.62217,-73.72618,"http://lirr42.mta.info/stationInfo.php?id=96",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",12:47:00,12:47:00,95,4,"Woodmere","Woodmere Boulevard and Cedar Lane, between Central Avenue and West Broadway.",40.63133,-73.71371,"http://lirr42.mta.info/stationInfo.php?id=95",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",12:49:00,12:49:00,94,5,"Hewlett","Franklin Avenue between Broadway and West Broadway.",40.63676,-73.70514,"http://lirr42.mta.info/stationInfo.php?id=94",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",12:52:00,12:52:00,93,6,"Gibson","The intersection of Gibson and Munro Boulevards, South of Sunrise Highway.",40.64924,-73.70183,"http://lirr42.mta.info/stationInfo.php?id=93",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",12:56:00,12:56:00,87,7,"Valley Stream","Franklin Avenue and Sunrise Highway, just West of Rockaway Avenue.",40.66151,-73.70476,"http://lirr42.mta.info/stationInfo.php?id=87",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",12:59:00,12:59:00,86,8,"Rosedale","Francis Lewis Boulevard and Sunrise Highway",40.66594,-73.73555,"http://lirr42.mta.info/stationInfo.php?id=86",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,12
"GO404_19_2851",13:02:00,13:02:00,85,9,"Laurelton","224th Street and 141st Roadjust East of Springfield Boulevard.",40.66847,-73.75175,"http://lirr42.mta.info/stationInfo.php?id=85",2,7,"GO404_19_65","Atlantic Terminal",2851,1,159,13
"GO404_19_2851",13:04:00,13:04:00,84,10,"Locust Manor","Farmers Boulevard and Bedell Street.",40.67513,-73.76504,"http://lirr42.mta.info/stationInfo.php?id=84",2,7,"GO404_19_65","Atlantic Terminal",2851,1,159,13
"GO404_19_2851",13:11:00,13:13:00,15,11,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,13
"GO404_19_2851",13:22:00,13:22:00,14,12,"East New York","Atlantic Avenue and Williams",40.6758,-73.90281,"http://lirr42.mta.info/stationInfo.php?id=14",2,7,"GO404_19_65","Atlantic Terminal",2851,1,159,13
"GO404_19_2851",13:27:00,13:27:00,13,13,"Nostrand Avenue","Nostrand Avenue and Atlantic Avenue.",40.67838,-73.94822,"http://lirr42.mta.info/stationInfo.php?id=13",2,7,"GO404_19_65","Atlantic Terminal",2851,1,159,13
"GO404_19_2851",13:33:00,13:33:00,12,14,"Atlantic Terminal","Intersection of Atlantic and Flatbush Avenues and Hanson Place.",40.684901,-73.97768,"http://lirr42.mta.info/stationInfo.php?id=12",1,7,"GO404_19_65","Atlantic Terminal",2851,1,159,13
"GO404_19_2852",13:35:00,13:35:00,12,0,"Atlantic Terminal","Intersection of Atlantic and Flatbush Avenues and Hanson Place.",40.684901,-73.97768,"http://lirr42.mta.info/stationInfo.php?id=12",1,7,"GO404_19_65","Far Rockaway",2852,0,158,13
"GO404_19_2852",13:42:00,13:42:00,13,1,"Nostrand Avenue","Nostrand Avenue and Atlantic Avenue.",40.67838,-73.94822,"http://lirr42.mta.info/stationInfo.php?id=13",2,7,"GO404_19_65","Far Rockaway",2852,0,158,13
"GO404_19_2852",13:47:00,13:47:00,14,2,"East New York","Atlantic Avenue and Williams",40.6758,-73.90281,"http://lirr42.mta.info/stationInfo.php?id=14",2,7,"GO404_19_65","Far Rockaway",2852,0,158,13
"GO404_19_2852",13:56:00,13:58:00,15,3,"Jamaica","93-02 Sutphin Blvd., Jamaica, NY 11435.  Corner of Sutphin Boulevard and Archer Avenue, 2 blocks south of Jamaica Avenue..The easiest way to Kennedy Airport is by Air Train.   AirTrain JFK leaves from the terminal adjacent to the Long Island Rail Road's Jamaica Station every 2 to 12 minutes, depending upon the time of day.",40.6996,-73.80853,"http://lirr42.mta.info/stationInfo.php?id=15",1,7,"GO404_19_65","Far Rockaway",2852,0,158,13
"GO404_19_2852",14:03:00,14:03:00,84,4,"Locust Manor","Farmers Boulevard and Bedell Street.",40.67513,-73.76504,"http://lirr42.mta.info/stationInfo.php?id=84",2,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:05:00,14:05:00,85,5,"Laurelton","224th Street and 141st Roadjust East of Springfield Boulevard.",40.66847,-73.75175,"http://lirr42.mta.info/stationInfo.php?id=85",2,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:08:00,14:08:00,86,6,"Rosedale","Francis Lewis Boulevard and Sunrise Highway",40.66594,-73.73555,"http://lirr42.mta.info/stationInfo.php?id=86",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:12:00,14:12:00,87,7,"Valley Stream","Franklin Avenue and Sunrise Highway, just West of Rockaway Avenue.",40.66151,-73.70476,"http://lirr42.mta.info/stationInfo.php?id=87",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:15:00,14:15:00,93,8,"Gibson","The intersection of Gibson and Munro Boulevards, South of Sunrise Highway.",40.64924,-73.70183,"http://lirr42.mta.info/stationInfo.php?id=93",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:18:00,14:18:00,94,9,"Hewlett","Franklin Avenue between Broadway and West Broadway.",40.63676,-73.70514,"http://lirr42.mta.info/stationInfo.php?id=94",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:20:00,14:20:00,95,10,"Woodmere","Woodmere Boulevard and Cedar Lane, between Central Avenue and West Broadway.",40.63133,-73.71371,"http://lirr42.mta.info/stationInfo.php?id=95",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:23:00,14:23:00,96,11,"Cedarhurst","Cedarhurst Avenue and Chestnut Street, 2 blocks West of Broadway.",40.62217,-73.72618,"http://lirr42.mta.info/stationInfo.php?id=96",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:25:00,14:25:00,97,12,"Lawrence","Lawrence Avenue and Bayview Avenue, 2 blocks West of Central Avenue.",40.61573,-73.7359,"http://lirr42.mta.info/stationInfo.php?id=97",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:28:00,14:28:00,98,13,"Inwood","Off Doughty Boulevard, 2 blocks West of Central Avenue.",40.61228,-73.74418,"http://lirr42.mta.info/stationInfo.php?id=98",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2852",14:32:00,14:32:00,99,14,"Far Rockaway","Nameoke Street and Redfern Avenue, off Central Avenue.",40.60913,-73.75054,"http://lirr42.mta.info/stationInfo.php?id=99",1,7,"GO404_19_65","Far Rockaway",2852,0,158,14
"GO404_19_2853",13:36:00,13:36:00,99,0,"Far Rockaway","Nameoke Street and Redfern Avenue, off Central Avenue.",40.60913,-73.75054,"http://lirr42.mta.info/stationInfo.php?id=99",1,7,"GO404_19_65","Atlantic Terminal",2853,1,159,13
"GO404_19_2853",13:40:00,13:40:00,98,1,"Inwood","Off Doughty Boulevard, 2 blocks West of Central Avenue.",40.61228,-73.74418,"http://lirr42.mta.info/stationInfo.php?id=98",1,7,"GO404_19_65","Atlantic Terminal",2853,1,159,13
"GO404_19_2853",13:42:00,13:42:00,97,2,"Lawrence","Lawrence Avenue and Bayview Avenue, 2 blocks West of Central Avenue.",40.61573,-73.7359,"http://lirr42.mta.info/stationInfo.php?id=97",1,7,"GO404_19_65","Atlantic Terminal",2853,1,159,13
"GO404_19_2853",13:44:00,13:44:00,96,3,"Cedarhurst","Cedarhurst Avenue and Chestnut Street, 2 blocks West of Broadway.",40.62217,-73.72618,"http://lirr42.mta.info/stationInfo.php?id=96",1,7,"GO404_19_65","Atlantic Terminal",2853,1,159,13
"GO404_19_2853",13:47:00,13:47:00,95,4,"Woodmere","Woodmere Boulevard and Cedar Lane, between Central Avenue and West Broadway.",40.63133,-73.71371,"http://lirr42.mta.info/stationInfo.php?id=95",1,7,"GO404_19_65","Atlantic Terminal",2853,1,159,13
"GO404_19_2853",13:49:00,13:49:00,94,5,"Hewlett","Franklin Avenue between Broadway and West Broadway.",40.63676,-73.70514,"http://lirr42.mta.info/stationInfo.php?id=94",1,7,"GO404_19_65","Atlantic Terminal",2853,1,159,13
"GO404_19_2853",13:52:00,13:52:00,93,6,"Gibson","The intersection of Gibson and Munro Boulevards, South of Sunrise Highway.",40.64924,-73.70183,"http://lirr42.mta.info/stationInfo.php?id=93",1,7,"GO404_19_65","Atlantic Terminal",2853,1,159,13
